w	x	y	z
0.07161267976441944	-0.12759764176707752	-0.6375544773686257	-0.7563826771546647
0.281777386242687	-0.06875075294353368	-0.6013336406131087	-0.7444949235817001
0.0856000144169992	0.017195445577554345	-0.7608601613266055	-0.6430153723584303
0.1720709818547894	-0.041691195379975475	-0.7691207375727881	-0.6140901501138151
0.12078828275854588	-0.187829616117593	-0.7554285994961119	-0.616001507401323
0.19377311328621166	0.009388784350383804	-0.6155030968292383	-0.7638846569276072
0.12382425816462586	-0.21110340064235045	-0.7764508554619192	-0.5807124730705112
0.11490607861473785	0.13437489363047414	-0.7232958699088329	-0.6675200863135184
0.005428339381319099	-0.1198430691311218	-0.7717918555321609	-0.6244561663135519
0.03933540886987645	0.02588067887763455	-0.7011664795302234	-0.7114411318254416
0.20037080912981348	-0.159729240905512	-0.7508526092527666	-0.6087351374996558
0.03624916060720913	0.0046270977430707405	-0.5963892872713206	-0.8018630845410923
0.22474954470164163	0.01999599083080859	-0.7535426576559674	-0.6174635743101616
0.08406934722560282	-0.13671297127252674	-0.6564255999954142	-0.7371209805815859
0.04287511962313735	-0.1381163783074559	-0.5897800748524727	-0.7945093161615823
0.1142672052987823	0.10026559485065151	-0.7767387101733341	-0.6112011063477522
0.04096617102712665	-0.08829499959989581	-0.6635648340917747	-0.7417597163730221
0.1643238130817913	0.03029278289705953	-0.7955309326869721	-0.5824178627899461
0.01726653996278368	0.015832279527354675	-0.7531617350890456	-0.657418136592184
0.20697885223874132	-0.15043454929417693	-0.6359899071678625	-0.7280426080149462
0.06483432384816246	0.010562945236028107	-0.6810633408498049	-0.7292720071342343
0.085359269810627	-0.12827205964191984	-0.6521786925069136	-0.7422418923858912
0.004981909403396278	0.009293246242697516	0.7040166661292127	0.7101051682429
0.06092870259372964	-0.10366034563608029	-0.7397868182560758	-0.6620103394037022
0.18037912677753254	-0.087266815925028	-0.6047631450759933	-0.7707849322729884
0.12205297120348493	-0.11788812722895213	-0.7803616438943043	-0.6018647409654686
0.18937420688241446	0.051907922164699104	-0.7710396601402014	-0.6057564030821985
0.012378443100919855	-0.013601747815350828	0.6371887718483558	0.7704883098614467
0.003274997518019721	0.0004947052953659099	0.7499316899018111	0.6615069841951341
0.1965784802037423	-0.10374772481523349	-0.7135957337562342	-0.6643601730096041
0.1859019095447311	-0.11656383999222343	-0.7271023340149413	-0.6505194440629077
0.1193337502022603	0.027584262321979098	-0.6344646445237374	-0.7631862023020229
0.010192437910483966	0.0034507418337559833	0.6820773806169405	0.7312008297594929
